INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009555;"24AVE171883 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009550;"24AVE172608 4,4";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009550;"24AVE172331 5,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009550;"24AVE171934 4,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009555;"24AVE173851 3,5";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009555;"24AVE171883 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009549;"23AVE650734 2,5";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009549;"24AVE173245 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009551;"23AV168197 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009549;"22AVE164020 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009549;"23AVE168344 2,5";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009551;"24AVE172263 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009548;"24AVE172332 5,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009551;"24AVE170153 3,5";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009551;"21AVE161442 3,0";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009549;"24AVE173426 2,6";;0;0;M3;N
002722;AQB;"A3 A3 04";INV_LOT;"Inventaire lot";009548;"24AVE173404 4,0";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015938;"24SDC268668 4,2";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015938;"24SDC268666 4,6";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015938;"24SDC268667 4,3";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015937;"24SDC268670 4,0";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009512;"22GRZ268342 3,9";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009512;24SDC266444-3,3;;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009512;24SDC266443-2,8;;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268675 2,7";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009511;"24SDC268669 3,1";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268673 3,0";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268677 2,5";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268672 3,0";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009511;"24TOL324303 2,6";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268671 3,3";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268678 2,2";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009510;"24SDC268674 2,8";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009513;"24SDC269305 3,5";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015940;"24SDC268663 4,0";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009514;"24BAR283508 3,5";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";009513;"24SDC269306 3,5";;0;0;M3;N
002722;AQB;"A3 A4 01";INV_LOT;"Inventaire lot";015939;"22GRZ268363 4,6";;0;0;M3;N
